TemP (K),Time (min),PS (mm),BET (m2/g),PV (cm3),C (wt.%),H  (wt.%),N  (wt.%),O  (wt.%),Qm (mg/g),TP_Benzocaine,TP_Ciprofloxacin,TP_Citalopram,TP_Diclofenac ,TP_Dimetridazole,TP_Floxentine,TP_Metronidazole,TP_Nitroimidazole,TP_Norfloxacin,TP_Oxytetracycline,TP_Salicylic acid,TP_Sulfadiazine,TP_Sulfamethoxazole,TP_Tetracycline,TP_Triclosan,TP_ibuprofen,TP_sulfamethazine 
484.4176,229.99486,12.962228,-76.381584,0.18414864,47.520855,0.38338557,2.4905505,25.414644,35.971294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
417.4167,171.55167,10.96739,-12.3181095,0.1517895,70.0102,1.5790073,3.8199093,13.120266,91.69518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
658.93384,129.7134,11.937497,-31.231943,0.32210293,52.315395,0.5363027,2.3194997,11.928448,17.089346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
589.89935,220.50093,7.6929374,431.47153,0.11742325,42.190884,0.42216817,4.309274,24.604933,29.961016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
462.98364,193.08226,11.928679,164.51613,0.19826864,48.302605,0.606431,1.607176,9.212561,61.81981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
456.90744,210.19049,4.934804,-4.8037205,0.13056204,38.274803,1.203496,3.43351,19.322523,73.59723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
565.8584,168.69273,8.610898,132.51624,0.26220846,46.48873,0.69402885,1.4205825,21.99807,31.896498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
431.52252,129.80666,2.8208659,-48.733685,0.17723349,40.748707,0.661482,1.8483121,18.932465,62.86419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410.1711,236.18044,10.413403,120.456154,0.13945979,48.658314,0.58163047,1.1516823,8.087534,87.0665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
556.3341,69.286514,5.8321333,264.4006,0.059721354,44.57947,1.198652,-0.1406598,11.49077,56.819435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
647.0155,42.31382,10.421252,-16.912943,0.16925517,63.020443,0.37567475,0.61153626,11.345677,86.20393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
661.0218,86.50881,9.027379,143.29204,0.114476085,41.91686,1.3816572,1.6094364,15.745951,2.5814438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
717.0599,66.227905,9.927217,-85.78069,0.2778231,52.329533,0.3510559,-0.15907143,15.216462,24.559061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
436.22437,257.7617,9.728722,91.53314,0.30858147,38.26345,0.335907,0.76275814,18.096716,69.89365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
705.93994,50.753777,4.622615,144.42479,0.020382259,69.92838,1.1101036,3.536309,9.188787,34.256447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
712.44995,50.330513,10.696219,138.58984,0.17367782,49.69264,1.1231271,0.06906665,6.3190017,9.839937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
534.2736,70.675316,7.851601,346.4661,0.14940706,59.095592,2.4815128,0.37600172,24.55225,0.9213295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
604.9978,138.8244,11.461138,-48.862576,0.091502406,61.968056,1.7497727,2.6927347,9.712515,86.208565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
655.8083,57.461052,6.6704745,36.80341,0.25776076,55.303486,1.4910225,0.77301455,20.888613,78.74312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678.32947,179.34654,7.731038,410.21063,0.12182442,70.63197,0.351409,0.34657502,16.293015,81.88843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
403.66602,219.41685,11.788156,438.31158,0.20951392,50.108486,0.33513942,2.8599503,7.2894797,19.597837,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
454.06265,32.723854,5.8042445,73.12057,0.003272702,39.890556,0.76939094,2.5358512,7.4390197,24.02143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
450.14526,84.09049,12.421325,217.77031,0.32688493,60.834225,0.38451627,-0.13471101,17.303879,87.513855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
549.58435,45.65735,10.810675,56.09083,0.04048012,72.334274,0.45561853,2.459661,6.5693784,39.46019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
518.59534,34.266617,11.202514,380.84708,0.24543798,69.02866,2.099403,2.1756468,18.619307,92.63672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
525.41455,32.035347,5.8830576,312.0329,0.09201482,54.074795,0.42725328,0.21718933,14.140299,36.9826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631.3076,166.24228,10.701883,339.512,0.053562347,39.8052,1.4879683,2.875145,12.958811,68.985085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
698.369,112.73452,12.568788,-104.22903,0.08764024,49.40303,0.452796,0.09538127,14.108805,81.17857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
703.7069,28.884392,8.066689,298.69238,0.2322513,45.551216,0.6524192,3.798309,6.584145,69.59466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
590.6186,106.3096,7.158717,65.84896,0.29862243,51.532562,1.3481025,1.8599002,24.07445,74.36981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
710.9436,93.57457,9.424046,67.36471,0.23986405,41.309624,0.39450768,-0.100859396,12.458158,5.1858788,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
561.1672,83.34921,9.998532,112.4257,0.1341578,51.84671,0.46662822,1.7591882,8.240835,66.09548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
719.6536,60.907845,8.302095,-21.12794,0.29466605,39.13285,0.501075,0.3534776,19.538113,75.23909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
696.0724,42.64382,4.6965113,-76.16946,0.26550806,46.984108,0.48162034,0.23318066,18.603186,89.54015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593.2519,78.55406,5.278254,188.61124,0.22965162,46.340984,0.6024581,3.564379,13.846086,51.64912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506.62094,67.00158,10.83954,198.90219,0.29400155,74.83906,0.54443336,-0.2658627,14.051913,72.409424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466.61432,122.07359,12.200389,376.30023,0.31531394,37.973576,0.4292859,1.1945249,10.434817,19.26193,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
601.605,53.021515,9.937804,116.57377,0.136769,55.795628,2.041794,3.621314,23.726677,89.89823,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
504.71335,209.19223,8.622034,406.79663,0.0992216,56.59213,0.4135926,1.2238336,7.04872,71.871254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
564.4836,244.37553,11.720376,-32.16003,0.047740642,60.72906,0.37773076,0.9499731,6.201739,9.118153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
610.84906,47.009033,12.975886,207.32982,0.1449672,75.807724,0.3742905,-0.20443963,10.82429,49.832886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
579.75323,182.61626,9.259446,189.10857,0.2700292,41.081966,0.3758135,0.7638185,9.568834,20.552889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
637.7997,103.6415,13.27759,35.799473,0.26230314,43.3589,0.78732693,0.22840704,24.673922,9.817308,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
435.86148,62.64604,11.264707,150.49289,0.035631415,49.935684,0.4915519,4.1327243,22.789034,69.36853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
658.7908,32.09903,9.981923,237.2844,0.17269976,75.78549,0.55122375,-0.33558917,11.280494,15.62425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
686.3398,48.50757,3.033196,281.45267,0.19301133,43.85509,0.36292973,3.9781008,20.15691,49.158318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
496.86313,61.90602,7.7116075,203.58907,0.13695729,64.8258,1.3981183,3.5525687,14.613827,44.88491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
642.8369,28.104729,10.170913,17.926718,0.1892812,62.75427,0.53994346,1.05185,11.972335,15.231615,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
562.94684,251.14493,13.292811,221.70648,0.243644,46.97118,2.362013,2.5339365,25.04973,0.9010887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712.39514,49.77664,13.083483,372.39944,0.08622956,72.40867,0.351756,-0.11746716,8.950226,23.16576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
645.2514,141.06639,5.531863,-25.441294,0.03822844,40.53216,0.5271609,2.79368,16.59342,31.77618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422.47174,149.52417,9.496863,352.25378,0.2787732,38.727642,0.69677615,0.45265865,9.845598,16.429714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632.90295,51.85266,10.745348,146.60648,0.18417169,56.99042,0.5815557,0.81585205,17.842993,36.485977,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
457.15714,104.18656,10.990627,15.954702,0.056155387,72.998375,0.37952343,3.6183228,17.954826,73.6646,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
585.1204,263.7451,9.181604,-56.36218,0.2134839,44.579487,0.6000315,0.9349381,9.370168,20.051842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
569.01416,129.25902,11.156374,194.04567,0.26300684,49.554462,1.1044436,2.5992231,11.269234,45.67972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
590.73346,138.61899,11.7065525,-88.66424,0.11755065,42.262283,0.5857742,1.0353513,19.557974,6.0369987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
531.6656,129.0405,12.168048,182.91248,0.2990134,63.577473,0.6567738,0.805702,13.456822,9.187382,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
642.345,66.38648,11.145243,-87.61193,-0.017060842,70.93313,0.4360974,0.78962827,12.913299,45.43709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
553.7228,142.3754,12.652082,291.84363,0.22295818,45.53488,0.35469428,0.56871045,16.315054,10.493803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670.4823,84.09564,8.977263,372.84204,0.25066778,59.442448,0.6121421,0.5889971,12.612765,80.20156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
665.76215,112.07733,9.829351,253.44379,0.24480927,74.31125,1.4640117,4.1084614,24.757666,89.574234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
453.89325,182.91225,10.995175,109.6049,0.27406335,41.67287,0.4874027,2.6160915,15.592228,84.98366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
453.299,143.52515,2.1600277,296.519,0.2828878,57.71157,0.36042026,2.3540125,15.028789,91.85501,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
544.7461,27.5644,2.8135664,134.73674,0.09475044,71.9727,2.4232278,2.819164,6.8057637,47.97411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
692.9351,257.31064,0.2182262,361.26752,0.32210755,40.197388,0.9076476,3.668406,7.6261353,7.295311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
628.4251,90.19686,11.693738,82.97149,0.01522844,39.674324,0.74104095,3.8580222,16.139229,37.105434,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
457.77747,59.292908,6.6681476,43.304264,0.08599204,45.135918,0.7175157,1.2204823,8.554202,48.962494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
638.9158,60.148064,9.513931,107.45403,0.3117255,39.62691,0.4333612,0.2655946,22.200848,58.98097,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
721.31165,40.788437,11.359921,-6.2443485,0.26288658,59.231316,0.4313102,3.1364143,19.318214,48.77991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
503.3218,64.13025,12.0765295,343.21277,0.29080445,53.51801,0.41399077,2.1241179,19.086357,27.209843,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
518.797,105.36882,7.402264,-85.077934,0.069964126,62.770443,0.36985472,4.53132,10.876034,89.95455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
621.3276,27.054176,13.292847,10.075674,0.30022413,69.084984,0.7886852,0.10347498,21.912579,21.357662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
446.2283,123.011925,5.3341913,449.4243,0.24441542,60.365044,2.3635397,3.7243834,24.659746,64.49095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
685.4656,120.0902,11.808569,-28.523264,0.1602285,46.569073,0.51782405,2.4160383,14.015326,45.483837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
643.1662,262.7062,11.837575,-47.032207,0.31280807,58.371246,0.3327419,1.4735601,15.872714,82.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
719.94165,63.401825,8.563613,27.954214,0.3294423,43.288322,0.62268543,1.9259319,19.170456,93.175354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
633.4281,192.89891,12.226245,78.59267,0.24755739,41.28125,0.78116083,2.060132,17.540157,67.14298,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
674.97845,83.911156,8.735903,380.75253,0.21469358,64.33757,0.47814062,4.278705,19.726095,69.276375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538.51013,136.94771,12.753904,-52.529644,0.24178402,49.575363,0.34913924,3.9211807,13.937111,41.429398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
627.88934,54.423836,5.3904824,-1.6363316,0.27114588,50.07632,0.57943034,2.6780767,12.479126,79.46858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
406.5685,216.85402,11.215461,193.51753,0.29065618,65.36231,1.3818613,0.25053334,14.757282,45.07776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
655.85767,70.78267,11.253227,69.49193,0.1952478,50.41368,0.48829928,3.7907698,11.550264,63.419903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663.14105,119.07006,9.107405,292.8074,0.3029202,48.754776,0.4431024,3.5289845,11.907873,5.295475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684.4904,144.42526,12.158848,31.767675,0.32380655,51.619465,0.46112445,3.6604793,25.788252,84.70507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
687.7772,191.02354,9.113655,60.309155,0.22758661,47.78365,0.52155757,1.3162872,12.361204,28.557144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
706.71027,152.3627,11.309173,50.302265,0.007854749,51.804234,0.3904585,2.516327,24.403978,30.77617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
524.45123,69.76074,12.743626,88.44138,0.124671355,47.52037,0.39301136,0.8098024,16.918674,87.71962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
508.79385,39.91562,9.649156,259.43402,0.0907196,59.625362,0.4132034,0.9755986,7.715739,52.90232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
513.20624,76.48663,8.429856,237.95987,0.16622132,40.63495,0.6072819,0.49317062,19.407167,32.779533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
483.19083,107.72935,12.475109,125.87933,0.29430786,38.140076,0.3906199,2.9656875,19.934204,57.232388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
553.42053,85.86471,7.68155,150.06348,0.008089949,51.835117,0.43938544,1.4819077,6.6558766,82.66483,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587.3022,162.48564,10.210898,361.4575,0.015003298,41.122787,0.5527518,0.29056847,10.877555,8.894108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
462.61343,251.85669,0.7784741,-15.832895,0.13125232,42.092083,0.43136874,2.684184,10.399733,79.10588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
573.3009,41.307106,7.1173353,49.407276,0.13872239,63.496952,0.7303791,2.760897,13.55316,86.95739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
577.6021,75.16352,12.919037,73.627365,0.26323342,50.95656,0.56367123,1.8511454,12.16597,68.2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653.2458,85.13862,7.4025116,201.59212,0.05698852,41.41536,0.7555119,0.55591667,20.011148,61.280666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
673.3017,30.052673,6.914559,9.607397,0.2565145,46.602962,0.83763635,2.8725576,11.525205,70.01771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
421.81378,134.05006,10.313617,331.38608,0.31534657,54.425636,0.88549984,-0.51070714,11.158485,82.915596,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
678.32117,234.44914,10.900983,52.182987,0.31296635,40.255253,0.44295505,0.5379293,19.596897,32.70769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
657.2295,34.405952,3.2886944,184.94992,-0.007486696,74.97445,0.9732205,2.7108464,22.758688,33.263474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
684.0113,44.85811,3.830794,275.1426,0.10369372,62.653984,0.96676683,4.0290303,10.897797,78.1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
451.4713,25.862862,12.170773,-3.6860294,0.3120651,41.140007,2.7806482,2.0363288,24.140984,59.8045,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
593.8644,152.9964,1.151572,324.6549,0.31822816,42.55922,0.73634267,3.350608,23.082106,11.961269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670.8071,142.61647,13.239375,235.1173,0.13713798,42.997227,0.4087421,0.5935768,8.751504,31.09189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573.22095,49.379837,9.5113945,140.78387,0.20841081,42.65569,0.33743432,0.07070137,6.73871,67.758316,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
660.7908,40.361946,8.069731,95.08749,0.053438853,72.46305,0.3432273,1.4331746,8.097737,87.36579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
707.7511,42.79561,12.957572,30.4746,0.32992327,51.80726,0.40707913,0.8276,12.747786,17.452475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
669.0027,27.987686,10.698771,-43.316418,0.15464632,49.31767,1.031986,0.32065415,19.597048,35.648575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
675.34125,35.09359,11.614873,-23.99232,0.25609067,59.808567,0.8536228,-0.23637651,16.007593,30.107683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
680.5514,47.31275,12.409469,179.92563,0.25641993,43.92064,0.3575311,0.15788569,23.295412,90.36964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
497.2469,35.84513,12.502223,67.00438,0.2236589,54.563995,0.48237863,-0.2834115,17.073511,52.405895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
517.062,249.95236,12.360075,143.66225,0.13591713,46.32795,0.39671448,1.6505864,11.165162,52.553097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
481.85724,177.91978,12.89608,-74.61712,0.025827702,38.51618,0.3839108,1.5900365,9.794478,41.027164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
562.38513,175.95908,11.446945,109.90444,0.15935856,49.546837,0.5743551,1.7556887,6.9089017,74.22305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
658.22504,125.14346,8.360552,373.53925,0.19843808,59.937748,0.47040775,-0.39690042,8.058947,33.629368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
597.536,31.520638,11.745388,344.788,0.23254205,65.27381,0.79559636,1.453986,18.394133,71.71138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
493.29095,38.011215,12.812685,-24.729975,0.20561467,41.270664,2.3732202,1.9074847,13.138275,54.956963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
704.74963,32.429672,5.3663654,384.5019,0.2862813,39.473415,0.82591903,2.6870403,6.8552165,57.76379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
473.7353,256.24844,11.464052,236.14713,0.17442639,41.346863,0.34349278,3.961155,13.423047,23.019474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
663.3873,49.36622,10.313205,192.99425,0.32575586,38.11719,0.36302462,0.037818324,25.418509,92.50919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
694.96545,31.485748,10.647148,267.12512,0.2770667,62.343983,1.9027659,2.6020403,22.98098,66.79147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
531.67584,54.202477,11.617169,34.314426,0.17236495,55.521854,0.76617455,2.097732,10.874647,11.673025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
431.24347,152.36482,10.582591,63.76486,0.10206079,65.918594,1.4467536,3.2870126,8.770583,63.2892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
422.64484,163.19492,4.85933,233.1055,0.10762895,55.788006,0.4220194,2.7049015,25.341276,18.461094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
599.3207,89.64757,12.317112,327.81662,0.27031323,58.226273,0.44783095,0.58136606,11.828166,82.91032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
659.86865,96.282684,5.2083607,148.47818,0.3152299,56.94516,0.7776499,-0.34116745,22.42938,83.652054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
568.2498,28.983322,10.262599,406.00003,0.25268745,41.71737,0.34786466,0.7952348,18.024303,61.9274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
687.10443,45.39569,7.852096,413.74423,0.28555483,43.031605,0.69428396,1.686948,22.92802,63.8782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
418.92468,102.40662,12.752012,115.879234,0.27611664,44.198536,0.36214688,0.77779424,6.36729,81.63415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
680.41766,83.51006,11.483487,149.04605,0.27475575,55.708767,0.5078157,-0.41206264,13.566976,77.41604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461.92047,232.75507,8.642381,-2.530466,0.26700085,43.810062,0.38397613,2.553463,6.4812493,80.652016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
690.7312,59.445496,12.313069,136.61368,0.19438477,51.872074,0.7262033,0.38725471,18.68641,82.18429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
624.6038,69.88884,13.078142,111.42779,0.13095672,44.56877,0.49048176,3.8939545,18.492514,81.26587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
507.952,204.1848,10.122941,340.09244,0.20235115,42.262703,0.41643193,2.1531773,7.018411,72.46614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529.88965,34.288025,2.6372917,346.93933,0.10587854,72.11242,0.36296454,-0.43068838,8.864955,71.150536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
668.6967,106.46102,8.855325,65.88421,0.1828115,57.627502,2.1377845,1.071281,21.760338,65.3469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
497.46387,154.80605,2.8366764,144.95096,0.014171337,47.375397,0.5616765,2.8214772,7.1225,6.720146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
562.221,87.89988,13.138759,346.02765,0.15811971,62.513615,1.4015713,3.89198,25.021156,27.986134,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
590.8999,34.11831,10.32081,-61.338345,0.001539578,40.103397,0.33277443,4.248664,11.250313,70.93762,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
710.2488,54.75908,4.1936707,8.046957,0.29980376,39.425,0.5500858,1.4238032,12.727313,62.19935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
450.25122,52.86522,5.2293096,19.703207,0.0408451,47.505707,1.0511152,2.2852693,8.75691,5.967289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
659.9359,39.056152,7.0231433,307.77017,0.1032633,69.25906,0.67289734,3.9864826,15.281135,91.80998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
599.00085,60.12323,12.553279,-21.25622,0.14608715,56.07456,0.54766595,1.6336358,9.139119,19.090258,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
719.7741,39.056564,9.673518,-16.65304,0.2521613,41.757626,0.3378202,1.4326444,11.736322,42.425293,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
624.71277,135.12389,12.346733,61.596516,0.06969823,58.628235,1.5866625,1.2044276,16.827782,27.740038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
624.8333,189.21332,9.355315,281.04462,0.21660979,53.322475,0.42428258,3.2886295,15.804558,41.83176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
669.40094,130.61285,8.048986,289.88504,0.25541675,38.794884,0.37363032,0.20065106,10.184003,54.252968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
532.8467,89.694954,12.899046,345.2735,0.17253734,66.665405,1.7252016,1.4171402,20.50901,33.883934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
581.2515,205.36368,12.583804,310.79242,0.15801522,49.777916,0.36964527,4.050252,9.134258,15.119129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.9493,110.73414,1.456979,261.5433,0.26698327,42.748146,0.7036872,0.017154703,13.094054,40.683907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
557.7959,27.344551,12.397041,124.03714,0.05609512,53.7019,0.5728378,2.7041986,12.978954,28.076782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
568.95844,55.66665,1.8257315,-61.8242,0.038999032,50.805714,0.9143432,0.35762239,9.9693365,76.21136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
511.8556,51.83882,3.6526253,-50.512005,-0.00473557,51.204613,0.65065515,0.89568305,7.0533614,5.746422,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
528.37506,56.973846,3.9619427,288.04996,0.10476511,68.86279,0.343828,2.9293144,8.489143,82.61217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
657.7425,69.608055,3.4174147,-82.0245,0.018618781,45.861347,0.82296205,3.0176713,10.020154,22.327286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
699.10724,54.560753,10.932176,315.8266,0.32592234,40.95301,0.3614321,0.35512567,10.894154,80.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
